No,Booking_ID,adult_and_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,lead_time(1),avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan(1)
5584,INN20314,"1,0",0,1,Meal Plan 1,0,Room_Type 1,22,2017,11,17,Corporate,0,0,0,22,62.0,0,Not_Canceled,Meal Plan 1
5585,INN20319,"2,0",1,1,Not Selected,0,Room_Type 1,3,2018,7,4,Online,0,0,0,3,101.68,1,Not_Canceled,Not Selected
5586,INN20321,"3,0",0,4,Meal Plan 1,0,Room_Type 4,114,2018,6,15,Online,0,0,0,114,150.45,0,Not_Canceled,Meal Plan 1
5587,INN20328,"2,0",0,1,Not Selected,0,Room_Type 1,46,2018,8,17,Online,0,0,0,46,125.1,2,Not_Canceled,Not Selected
5588,INN20331,"2,0",1,2,Meal Plan 1,0,Room_Type 4,166,2018,8,12,Online,0,0,0,166,127.8,1,Canceled,Meal Plan 1
5589,INN20335,"2,0",0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,74,101.5,0,Not_Canceled,Meal Plan 2
5590,INN20338,"2,0",0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,162,70.0,1,Not_Canceled,Meal Plan 1
5591,INN20353,"1,0",2,3,Meal Plan 1,0,Room_Type 1,269,2018,12,29,Offline,0,0,0,269,70.0,0,Not_Canceled,Meal Plan 1
5592,INN20361,"1,0",0,1,Not Selected,0,Room_Type 1,36,2018,9,27,Online,0,0,0,36,72.07,1,Not_Canceled,Not Selected
5593,INN20363,"1,0",0,2,Meal Plan 1,0,Room_Type 1,1,2018,3,3,Online,0,0,0,1,101.0,0,Canceled,Meal Plan 1
5594,INN20368,"2,0",0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,39,101.5,0,Not_Canceled,Meal Plan 2
5595,INN20370,"2,0",0,3,Meal Plan 1,1,Room_Type 1,9,2017,12,9,Online,0,0,0,9,96.0,0,Not_Canceled,Meal Plan 1
5596,INN20371,"2,0",2,2,Meal Plan 1,0,Room_Type 1,242,2018,9,10,Online,0,0,0,242,100.3,0,Canceled,Meal Plan 1
5597,INN20375,"2,0",2,5,Meal Plan 1,0,Room_Type 1,208,2018,7,31,Online,0,0,0,208,90.95,0,Canceled,Meal Plan 1
5598,INN20378,"2,0",0,2,Meal Plan 1,0,Room_Type 1,36,2018,4,12,Online,0,0,0,36,81.08,1,Not_Canceled,Meal Plan 1
5599,INN20384,"2,0",1,1,Meal Plan 1,0,Room_Type 4,5,2018,4,23,Online,0,0,0,5,131.0,1,Not_Canceled,Meal Plan 1
5600,INN20391,"2,0",2,4,Meal Plan 1,0,Room_Type 4,33,2018,4,3,Online,0,0,0,33,135.9,1,Not_Canceled,Meal Plan 1
5601,INN20393,"2,0",1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,256,76.67,0,Not_Canceled,Meal Plan 1
5602,INN20394,"2,0",1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,161,130.0,0,Canceled,Meal Plan 2
5603,INN20396,"2,0",0,1,Meal Plan 1,0,Room_Type 1,50,2018,6,22,Online,0,0,0,50,76.92,1,Not_Canceled,Meal Plan 1
5604,INN20398,"2,0",0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,55,104.0,0,Not_Canceled,Meal Plan 2
5605,INN20401,"2,0",0,2,Meal Plan 1,0,Room_Type 5,7,2018,9,30,Offline,0,0,0,7,176.0,0,Not_Canceled,Meal Plan 1
5606,INN20402,"1,0",0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,56,58.0,0,Not_Canceled,Meal Plan 2
5607,INN20404,"2,0",0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,34,224.67,0,Canceled,Meal Plan 2
5608,INN20406,"2,0",1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,174,70.0,0,Canceled,Meal Plan 1
5609,INN20408,"2,0",2,1,Not Selected,0,Room_Type 1,95,2018,4,3,Online,0,0,0,95,76.5,0,Not_Canceled,Not Selected
5610,INN20412,"2,1",0,2,Meal Plan 1,0,Room_Type 1,62,2018,12,8,Online,0,0,0,62,118.8,2,Not_Canceled,Meal Plan 1
5611,INN20413,"3,0",2,2,Meal Plan 1,0,Room_Type 1,210,2018,10,21,Offline,0,0,0,210,105.4,0,Canceled,Meal Plan 1
5612,INN20418,"2,0",0,1,Not Selected,0,Room_Type 1,72,2018,3,16,Online,0,0,0,72,67.5,0,Canceled,Not Selected
5613,INN20420,"2,0",1,1,Meal Plan 1,0,Room_Type 4,33,2018,2,29,Online,0,0,0,33,106.4,0,Not_Canceled,Meal Plan 1
5614,INN20427,"2,0",0,2,Meal Plan 1,0,Room_Type 4,17,2018,7,8,Online,0,0,0,17,166.0,1,Canceled,Meal Plan 1
5615,INN20435,"1,0",0,2,Meal Plan 1,0,Room_Type 1,0,2018,2,2,Corporate,1,0,3,0,65.0,0,Not_Canceled,Meal Plan 1
5616,INN20436,"2,0",2,1,Not Selected,0,Room_Type 1,8,2017,12,27,Online,0,0,0,8,77.92,1,Not_Canceled,Not Selected
5617,INN20439,"2,0",2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,5,Online,0,0,0,81,75.95,1,Not_Canceled,Meal Plan 1
5618,INN20440,"1,0",1,2,Meal Plan 1,0,Room_Type 1,1,2017,9,4,Online,0,0,0,1,0.0,0,Not_Canceled,Meal Plan 1
5619,INN20445,"3,0",1,1,Meal Plan 1,0,Room_Type 4,59,2018,9,24,Online,0,0,0,59,168.3,0,Canceled,Meal Plan 1
5620,INN20448,"2,0",1,3,Not Selected,0,Room_Type 1,33,2018,12,1,Online,0,0,0,33,57.6,3,Not_Canceled,Not Selected
5621,INN20453,"1,0",0,2,Meal Plan 1,0,Room_Type 1,119,2018,4,15,Online,0,0,0,119,90.9,0,Canceled,Meal Plan 1
5622,INN20455,"2,0",0,1,Meal Plan 1,0,Room_Type 1,2,2018,7,12,Online,0,0,0,2,151.0,0,Not_Canceled,Meal Plan 1
5623,INN20467,"2,0",2,3,Meal Plan 1,0,Room_Type 1,22,2018,12,8,Online,0,0,0,22,90.78,1,Not_Canceled,Meal Plan 1
5624,INN20469,"3,0",0,2,Meal Plan 1,0,Room_Type 4,185,2018,10,20,Online,0,0,0,185,128.7,2,Canceled,Meal Plan 1
5625,INN20475,"2,0",0,4,Meal Plan 1,0,Room_Type 1,115,2018,4,26,Online,0,0,0,115,70.03,2,Not_Canceled,Meal Plan 1
5626,INN20476,"2,0",0,3,Meal Plan 1,0,Room_Type 1,119,2018,6,7,Offline,0,0,0,119,120.0,0,Not_Canceled,Meal Plan 1
5627,INN20477,"1,0",0,1,Meal Plan 1,1,Room_Type 1,4,2018,6,7,Corporate,1,0,1,4,98.0,1,Not_Canceled,Meal Plan 1
5628,INN20484,"2,0",1,1,Meal Plan 1,0,Room_Type 1,40,2017,10,5,Offline,0,0,0,40,70.0,0,Not_Canceled,Meal Plan 1
5629,INN20494,"2,0",2,2,Meal Plan 1,0,Room_Type 1,10,2018,12,3,Online,0,0,0,10,89.89,1,Not_Canceled,Meal Plan 1
5630,INN20495,"2,0",0,3,Meal Plan 1,0,Room_Type 4,157,2018,5,5,Online,0,0,0,157,127.0,0,Canceled,Meal Plan 1
5631,INN20496,"2,0",1,2,Meal Plan 1,0,Room_Type 1,11,2018,2,19,Offline,0,0,0,11,87.0,0,Not_Canceled,Meal Plan 1
5632,INN20501,"2,0",0,3,Meal Plan 1,0,Room_Type 1,17,2017,10,1,Online,0,0,0,17,113.33,2,Not_Canceled,Meal Plan 1
5633,INN20513,"2,0",2,3,Meal Plan 1,0,Room_Type 1,161,2018,7,31,Online,0,0,0,161,101.15,1,Canceled,Meal Plan 1
5634,INN20515,"1,0",0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,192,95.0,0,Not_Canceled,Meal Plan 1
5635,INN20519,"2,0",2,3,Meal Plan 1,0,Room_Type 1,81,2017,10,24,Online,0,0,0,81,89.25,2,Not_Canceled,Meal Plan 1
5636,INN20522,"2,0",0,3,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Offline,0,0,0,17,80.0,0,Not_Canceled,Meal Plan 1
5637,INN20526,"1,0",0,1,Meal Plan 2,0,Room_Type 1,62,2018,9,21,Offline,0,0,0,62,75.0,0,Not_Canceled,Meal Plan 2
5638,INN20527,"1,0",0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,265,87.0,0,Not_Canceled,Meal Plan 2
5639,INN20528,"1,0",0,3,Meal Plan 1,0,Room_Type 1,174,2018,9,22,Offline,0,0,0,174,95.67,0,Not_Canceled,Meal Plan 1
5640,INN20533,"2,0",0,3,Meal Plan 1,0,Room_Type 4,92,2018,7,28,Online,0,0,0,92,121.8,0,Canceled,Meal Plan 1
5641,INN20535,"2,0",0,2,Not Selected,0,Room_Type 1,35,2018,2,12,Online,0,0,0,35,67.5,0,Canceled,Not Selected
5642,INN20540,"2,0",0,2,Meal Plan 1,0,Room_Type 1,42,2018,11,4,Offline,0,0,0,42,72.0,0,Not_Canceled,Meal Plan 1
5643,INN20544,"2,0",1,2,Meal Plan 1,0,Room_Type 1,73,2018,4,29,Online,0,0,0,73,91.36,0,Not_Canceled,Meal Plan 1
5644,INN20546,"2,0",2,3,Not Selected,0,Room_Type 1,72,2018,3,13,Online,0,0,0,72,63.75,0,Canceled,Not Selected
5645,INN20547,"2,0",2,6,Meal Plan 1,0,Room_Type 1,156,2018,8,12,Online,0,0,0,156,106.89,1,Canceled,Meal Plan 1
5646,INN20552,"2,1",2,4,Meal Plan 1,0,Room_Type 1,49,2018,6,29,Online,0,0,0,49,134.1,0,Not_Canceled,Meal Plan 1
5647,INN20554,"2,0",0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,256,115.0,1,Canceled,Meal Plan 2
5648,INN20555,"0,2",2,1,Meal Plan 1,0,Room_Type 2,73,2018,2,21,Online,0,0,0,73,69.53,1,Not_Canceled,Meal Plan 1
5649,INN20567,"2,0",0,2,Not Selected,0,Room_Type 1,7,2018,9,15,Online,0,0,0,7,153.5,2,Not_Canceled,Not Selected
5650,INN20570,"2,1",0,3,Meal Plan 1,0,Room_Type 6,176,2018,9,15,Online,0,0,0,176,198.9,0,Canceled,Meal Plan 1
5651,INN20572,"3,0",2,1,Meal Plan 1,0,Room_Type 4,61,2017,11,21,Offline,0,0,0,61,90.0,0,Not_Canceled,Meal Plan 1
5652,INN20577,"3,0",0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,88,138.0,1,Not_Canceled,Meal Plan 2
5653,INN20580,"1,0",0,2,Meal Plan 1,0,Room_Type 1,119,2018,4,15,Online,0,0,0,119,90.9,0,Not_Canceled,Meal Plan 1
5654,INN20582,"2,0",1,4,Not Selected,0,Room_Type 1,26,2018,1,27,Online,0,0,0,26,60.0,1,Not_Canceled,Not Selected
5655,INN20583,"1,0",0,2,Meal Plan 1,0,Room_Type 1,1,2018,1,27,Online,0,0,0,1,71.7,0,Not_Canceled,Meal Plan 1
5656,INN20589,"2,0",0,4,Meal Plan 1,0,Room_Type 1,207,2018,8,23,Online,0,0,0,207,99.45,1,Canceled,Meal Plan 1
5657,INN20592,"1,0",0,2,Meal Plan 1,0,Room_Type 1,12,2018,6,14,Corporate,1,1,7,12,65.0,1,Not_Canceled,Meal Plan 1
5658,INN20594,"1,0",0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,192,95.0,0,Not_Canceled,Meal Plan 1
5659,INN20595,"2,0",1,2,Meal Plan 1,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,186,80.0,0,Not_Canceled,Meal Plan 1
5660,INN20596,"2,0",1,3,Not Selected,0,Room_Type 1,76,2018,3,7,Online,0,0,0,76,65.75,1,Not_Canceled,Not Selected
5661,INN20602,"2,0",1,0,Not Selected,1,Room_Type 1,0,2017,11,9,Online,0,0,0,0,85.0,0,Not_Canceled,Not Selected
5662,INN20606,"1,0",0,1,Meal Plan 1,0,Room_Type 1,1,2018,6,22,Online,0,0,0,1,135.0,1,Not_Canceled,Meal Plan 1
5663,INN20611,"3,0",1,1,Meal Plan 1,0,Room_Type 4,38,2018,6,18,Offline,0,0,0,38,122.4,0,Not_Canceled,Meal Plan 1
5664,INN20612,"2,0",0,2,Not Selected,0,Room_Type 1,142,2018,7,1,Online,0,0,0,142,85.5,0,Canceled,Not Selected
5665,INN20615,"2,0",1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,66,75.0,0,Not_Canceled,Meal Plan 1
5666,INN20620,"1,0",1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,349,96.67,0,Not_Canceled,Meal Plan 1
5667,INN20624,"1,0",0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,71,120.0,0,Not_Canceled,Meal Plan 1
5668,INN20636,"2,0",0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,265,112.0,1,Canceled,Meal Plan 2
5669,INN20640,"2,0",0,3,Meal Plan 1,0,Room_Type 4,14,2018,2,3,Online,0,0,0,14,82.8,1,Not_Canceled,Meal Plan 1
5670,INN20641,"2,1",2,3,Meal Plan 1,0,Room_Type 1,236,2018,10,20,Online,0,0,0,236,106.25,2,Canceled,Meal Plan 1
5671,INN20647,"1,0",4,6,Meal Plan 1,0,Room_Type 4,28,2018,11,5,Online,0,0,0,28,148.91,1,Canceled,Meal Plan 1
5672,INN20649,"0,2",1,1,Meal Plan 1,0,Room_Type 2,35,2018,2,6,Online,0,0,0,35,69.5,1,Not_Canceled,Meal Plan 1
5673,INN20654,"2,0",0,2,Not Selected,0,Room_Type 1,14,2018,8,30,Online,0,0,0,14,118.0,0,Canceled,Not Selected
5674,INN20656,"2,0",0,2,Meal Plan 1,0,Room_Type 1,1,2018,6,2,Corporate,0,0,0,1,110.0,1,Not_Canceled,Meal Plan 1
5675,INN20657,"2,0",0,4,Meal Plan 1,0,Room_Type 1,104,2018,5,4,Online,0,0,0,104,111.78,0,Canceled,Meal Plan 1
5676,INN20659,"1,0",0,2,Meal Plan 1,0,Room_Type 1,40,2017,11,4,Online,0,0,0,40,100.8,3,Not_Canceled,Meal Plan 1
5677,INN20666,"1,0",1,2,Meal Plan 1,0,Room_Type 1,33,2018,12,2,Online,0,0,0,33,96.0,2,Not_Canceled,Meal Plan 1
5678,INN20670,"2,0",1,2,Meal Plan 1,0,Room_Type 1,54,2018,11,11,Online,0,0,0,54,96.0,1,Not_Canceled,Meal Plan 1
5679,INN20671,"2,0",0,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,71,126.0,1,Not_Canceled,Meal Plan 2
5680,INN20674,"1,0",0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,151,71.0,0,Not_Canceled,Meal Plan 1
5681,INN20676,"2,0",0,2,Not Selected,0,Room_Type 1,17,2018,10,7,Online,0,0,0,17,135.0,1,Not_Canceled,Not Selected
5682,INN20677,"2,0",0,3,Meal Plan 1,0,Room_Type 1,40,2018,8,30,Online,0,0,0,40,80.32,1,Not_Canceled,Meal Plan 1
5683,INN20679,"3,0",1,4,Meal Plan 1,0,Room_Type 4,195,2018,8,8,Online,0,0,0,195,130.05,0,Canceled,Meal Plan 1
5684,INN20684,"1,0",0,3,Meal Plan 1,0,Room_Type 1,81,2017,10,6,Online,0,0,0,81,80.75,1,Canceled,Meal Plan 1
5685,INN20685,"2,0",0,1,Not Selected,0,Room_Type 1,145,2018,7,16,Online,0,0,0,145,94.5,0,Canceled,Not Selected
5686,INN20694,"2,0",0,2,Meal Plan 1,0,Room_Type 2,71,2018,3,17,Online,0,0,0,71,69.05,0,Not_Canceled,Meal Plan 1
5687,INN20703,"2,0",1,5,Meal Plan 1,0,Room_Type 1,56,2018,3,28,Online,0,0,0,56,85.85,1,Canceled,Meal Plan 1
5688,INN20704,"1,0",0,1,Not Selected,0,Room_Type 1,36,2018,10,13,Online,0,0,0,36,102.6,2,Not_Canceled,Not Selected
5689,INN20708,"1,0",0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,9,Online,0,0,0,1,95.0,0,Not_Canceled,Meal Plan 1
5690,INN20710,"2,0",0,3,Meal Plan 1,0,Room_Type 1,10,2018,11,3,Online,0,0,0,10,136.67,2,Not_Canceled,Meal Plan 1
5691,INN20712,"2,0",2,1,Meal Plan 1,0,Room_Type 4,62,2018,8,13,Online,0,0,0,62,149.4,0,Canceled,Meal Plan 1
5692,INN20715,"3,0",2,5,Meal Plan 1,0,Room_Type 4,132,2018,7,31,Online,0,0,0,132,140.27,0,Canceled,Meal Plan 1
5693,INN20720,"2,0",0,1,Meal Plan 1,0,Room_Type 4,53,2018,8,6,Online,0,0,0,53,149.4,1,Not_Canceled,Meal Plan 1
5694,INN20721,"1,0",2,3,Meal Plan 1,0,Room_Type 1,131,2018,6,19,Online,0,0,0,131,115.94,0,Canceled,Meal Plan 1
5695,INN20724,"1,0",1,0,Meal Plan 1,0,Room_Type 1,45,2018,11,20,Online,0,0,0,45,86.4,0,Canceled,Meal Plan 1
5696,INN20725,"1,0",0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,39,87.0,0,Not_Canceled,Meal Plan 2
5697,INN20727,"2,1",1,2,Meal Plan 1,0,Room_Type 1,154,2018,7,1,Online,0,0,0,154,112.5,2,Canceled,Meal Plan 1
5698,INN20729,"2,0",2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,81,65.0,0,Canceled,Meal Plan 1
5699,INN20730,"2,0",1,3,Not Selected,0,Room_Type 1,1,2017,8,10,Online,0,0,0,1,96.0,0,Not_Canceled,Not Selected
5700,INN20733,"2,0",1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,193,120.0,0,Canceled,Meal Plan 1
5701,INN20735,"2,0",0,1,Meal Plan 1,0,Room_Type 4,56,2018,5,3,Complementary,0,0,0,56,0.0,0,Not_Canceled,Meal Plan 1
5702,INN20736,"2,0",0,4,Not Selected,0,Room_Type 1,30,2018,11,29,Online,0,0,0,30,83.8,1,Not_Canceled,Not Selected
5703,INN20742,"2,0",2,0,Not Selected,0,Room_Type 1,140,2018,7,17,Online,0,0,0,140,94.5,0,Canceled,Not Selected
5704,INN20746,"1,0",0,2,Meal Plan 1,0,Room_Type 1,3,2018,6,10,Offline,0,0,0,3,120.0,0,Not_Canceled,Meal Plan 1
5705,INN20747,"3,0",0,3,Meal Plan 1,0,Room_Type 4,82,2018,6,9,Online,0,0,0,82,129.59,2,Not_Canceled,Meal Plan 1
5706,INN20748,"1,0",0,2,Meal Plan 1,0,Room_Type 1,57,2018,9,16,Offline,0,0,0,57,75.0,0,Not_Canceled,Meal Plan 1
5707,INN20749,"2,0",0,3,Meal Plan 1,0,Room_Type 1,148,2018,5,5,Online,0,0,0,148,105.3,0,Not_Canceled,Meal Plan 1
5708,INN20751,"2,0",1,2,Meal Plan 1,0,Room_Type 1,187,2018,10,10,Online,0,0,0,187,78.41,0,Canceled,Meal Plan 1
5709,INN20753,"2,0",0,3,Meal Plan 1,0,Room_Type 1,72,2018,4,12,Online,0,0,0,72,105.3,0,Canceled,Meal Plan 1
5710,INN20754,"1,0",1,0,Meal Plan 1,0,Room_Type 1,24,2018,9,12,Online,0,0,0,24,108.0,1,Not_Canceled,Meal Plan 1
5711,INN20755,"2,0",0,2,Not Selected,0,Room_Type 1,50,2018,5,19,Offline,0,0,0,50,85.0,0,Not_Canceled,Not Selected
5712,INN20758,"1,0",2,5,Meal Plan 1,0,Room_Type 1,34,2018,11,14,Online,0,0,0,34,74.8,2,Canceled,Meal Plan 1
5713,INN20759,"2,0",0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,5,Online,0,0,0,29,152.0,2,Not_Canceled,Meal Plan 1
5714,INN20762,"2,0",1,0,Not Selected,0,Room_Type 1,1,2018,7,11,Online,0,0,0,1,87.82,0,Not_Canceled,Not Selected
5715,INN20772,"2,0",1,2,Not Selected,0,Room_Type 1,40,2018,11,7,Online,0,0,0,40,135.33,1,Not_Canceled,Not Selected
5716,INN20780,"1,0",1,1,Meal Plan 1,0,Room_Type 1,85,2018,12,3,Online,0,0,0,85,98.0,0,Canceled,Meal Plan 1
5717,INN20783,"2,0",2,4,Meal Plan 1,0,Room_Type 1,77,2017,12,31,Online,0,0,0,77,100.97,1,Not_Canceled,Meal Plan 1
5718,INN20784,"1,0",0,4,Meal Plan 1,0,Room_Type 4,75,2018,3,22,Online,0,0,0,75,108.45,0,Not_Canceled,Meal Plan 1
5719,INN20786,"2,0",2,3,Meal Plan 1,0,Room_Type 1,116,2018,5,12,Online,0,0,0,116,111.92,1,Not_Canceled,Meal Plan 1
5720,INN20793,"1,2",0,2,Meal Plan 1,1,Room_Type 1,3,2017,8,11,Online,0,0,0,3,107.0,0,Not_Canceled,Meal Plan 1
5721,INN20794,"2,0",1,2,Not Selected,0,Room_Type 1,11,2018,9,5,Online,0,0,0,11,119.0,0,Canceled,Not Selected
5722,INN20796,"2,0",1,1,Not Selected,0,Room_Type 1,33,2018,6,20,Online,0,0,0,33,89.1,1,Not_Canceled,Not Selected
5723,INN20798,"2,0",1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,305,89.0,0,Canceled,Meal Plan 1
5724,INN20799,"3,0",0,2,Meal Plan 1,1,Room_Type 4,38,2018,7,19,Online,0,0,0,38,159.3,2,Not_Canceled,Meal Plan 1
5725,INN20801,"2,0",0,3,Meal Plan 1,0,Room_Type 1,48,2018,11,10,Offline,0,0,0,48,75.0,0,Not_Canceled,Meal Plan 1
5726,INN20804,"2,0",1,3,Meal Plan 2,0,Room_Type 1,34,2017,10,19,Offline,0,0,0,34,105.12,0,Not_Canceled,Meal Plan 2
5727,INN20806,"2,3",0,5,Meal Plan 2,0,Room_Type 6,59,2018,12,13,Online,0,0,0,59,196.35,2,Not_Canceled,Meal Plan 2
5728,INN20808,"2,0",1,1,Meal Plan 1,0,Room_Type 1,36,2018,4,2,Online,0,0,0,36,117.9,2,Not_Canceled,Meal Plan 1
5729,INN20809,"2,0",0,3,Meal Plan 1,0,Room_Type 1,34,2018,2,24,Online,0,0,0,34,89.7,0,Canceled,Meal Plan 1
5730,INN20812,"2,1",2,4,Meal Plan 1,0,Room_Type 1,149,2018,8,3,Online,0,0,0,149,119.0,2,Not_Canceled,Meal Plan 1
5731,INN20819,"2,0",1,1,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Online,0,0,0,6,100.87,2,Not_Canceled,Meal Plan 1
5732,INN20820,"2,0",1,2,Meal Plan 1,0,Room_Type 1,143,2018,9,5,Online,0,0,0,143,126.9,1,Not_Canceled,Meal Plan 1
5733,INN20821,"1,0",1,2,Meal Plan 1,0,Room_Type 5,255,2018,11,7,Corporate,0,0,0,255,106.0,0,Canceled,Meal Plan 1
5734,INN20828,"2,0",0,1,Not Selected,0,Room_Type 1,9,2017,12,18,Online,0,0,0,9,85.0,1,Not_Canceled,Not Selected
5735,INN20831,"2,0",1,3,Meal Plan 1,1,Room_Type 1,11,2018,9,5,Online,0,0,0,11,148.0,1,Not_Canceled,Meal Plan 1
5736,INN20832,"3,0",1,5,Meal Plan 1,0,Room_Type 4,116,2018,8,22,Online,0,0,0,116,150.3,0,Canceled,Meal Plan 1
5737,INN20835,"1,0",1,0,Meal Plan 1,0,Room_Type 1,4,2017,10,4,Online,0,0,0,4,0.0,0,Not_Canceled,Meal Plan 1
5738,INN20837,"2,0",2,0,Meal Plan 1,0,Room_Type 1,180,2018,8,28,Online,0,0,0,180,96.3,0,Canceled,Meal Plan 1
5739,INN20839,"2,0",1,4,Meal Plan 1,0,Room_Type 1,269,2018,10,10,Online,0,0,0,269,102.51,0,Canceled,Meal Plan 1
5740,INN20841,"2,1",1,2,Meal Plan 1,0,Room_Type 1,57,2018,4,1,Online,0,0,0,57,108.9,1,Canceled,Meal Plan 1
5741,INN20845,"1,0",0,1,Meal Plan 1,0,Room_Type 1,22,2017,9,18,Online,0,0,0,22,114.0,0,Not_Canceled,Meal Plan 1
5742,INN20849,"2,0",0,1,Meal Plan 1,0,Room_Type 1,207,2018,10,4,Online,0,0,0,207,108.9,3,Not_Canceled,Meal Plan 1
5743,INN20852,"3,0",0,3,Meal Plan 1,0,Room_Type 1,22,2018,9,13,Offline,0,0,0,22,124.0,1,Not_Canceled,Meal Plan 1
5744,INN20856,"3,0",2,3,Meal Plan 1,0,Room_Type 4,165,2018,9,2,Online,0,0,0,165,150.45,0,Canceled,Meal Plan 1
5745,INN20857,"2,0",0,2,Meal Plan 1,0,Room_Type 1,134,2018,4,29,Online,0,0,0,134,96.3,0,Not_Canceled,Meal Plan 1
5746,INN20858,"2,0",2,3,Meal Plan 1,0,Room_Type 1,205,2018,7,22,Online,0,0,0,205,90.95,0,Canceled,Meal Plan 1
5747,INN20862,"2,0",2,0,Meal Plan 1,0,Room_Type 1,31,2018,2,7,Online,0,0,0,31,78.3,0,Canceled,Meal Plan 1
5748,INN20865,"2,2",1,1,Meal Plan 1,0,Room_Type 6,8,2018,9,24,Online,0,0,0,8,259.0,0,Canceled,Meal Plan 1
5749,INN20867,"2,0",2,1,Meal Plan 1,0,Room_Type 1,81,2018,7,16,Offline,0,0,0,81,96.0,0,Not_Canceled,Meal Plan 1
5750,INN20871,"2,0",1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,91,80.0,0,Not_Canceled,Meal Plan 1
5751,INN20872,"2,0",0,4,Not Selected,0,Room_Type 1,6,2018,12,28,Online,0,0,0,6,104.2,1,Not_Canceled,Not Selected
5752,INN20873,"2,0",2,1,Meal Plan 1,0,Room_Type 1,306,2018,8,14,Online,0,0,0,306,104.4,3,Not_Canceled,Meal Plan 1
5753,INN20880,"2,1",0,4,Meal Plan 1,0,Room_Type 4,66,2017,11,17,Online,0,0,0,66,81.9,3,Not_Canceled,Meal Plan 1
5754,INN20882,"3,0",1,2,Meal Plan 1,0,Room_Type 4,283,2018,12,23,Online,0,0,0,283,110.7,2,Not_Canceled,Meal Plan 1
5755,INN20885,"1,0",0,1,Meal Plan 1,0,Room_Type 1,4,2018,11,29,Corporate,0,0,0,4,79.0,0,Not_Canceled,Meal Plan 1
5756,INN20886,"1,0",0,2,Meal Plan 1,0,Room_Type 1,1,2018,4,7,Online,0,0,0,1,101.0,1,Not_Canceled,Meal Plan 1
5757,INN20888,"2,0",2,4,Meal Plan 1,0,Room_Type 4,99,2018,4,10,Online,0,0,0,99,93.78,1,Canceled,Meal Plan 1
5758,INN20891,"2,0",1,3,Meal Plan 1,0,Room_Type 1,21,2017,9,10,Offline,0,0,0,21,65.55,0,Canceled,Meal Plan 1
5759,INN20896,"2,0",0,3,Not Selected,0,Room_Type 1,117,2018,6,28,Online,0,0,0,117,79.69,1,Not_Canceled,Not Selected
5760,INN20901,"2,1",1,2,Meal Plan 2,0,Room_Type 1,173,2018,7,25,Offline,0,0,0,173,365.0,1,Canceled,Meal Plan 2
5761,INN20903,"2,0",0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,39,109.0,0,Not_Canceled,Meal Plan 2
