Booking_ID,adults,children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN19921,2,0,0,2,Plan 1,0,Type 4,22,2018,12,14,Online,1,0,1,114,1,Not_Canceled
INN19929,1,0,5,10,Not Selected,0,Type 1,31,2018,12,4,Online,0,0,0,66.29,1,Canceled
INN19939,2,0,0,3,Plan 1,0,Type 1,297,2018,12,29,Online,0,0,0,90.3,1,Not_Canceled
INN19945,2,0,1,1,Not Selected,0,Type 1,120,2018,7,18,Online,0,0,0,94.5,0,Not_Canceled
INN19950,1,0,1,3,Plan 1,0,Type 4,103,2018,5,5,Online,0,0,0,95.88,1,Not_Canceled
INN19957,1,0,2,5,Plan 1,0,Type 1,20,2017,11,11,Online,0,0,0,68.85,1,Not_Canceled
INN19960,1,0,2,0,Plan 1,0,Type 1,42,2018,3,27,Online,0,0,0,103.5,0,Canceled
INN19962,2,0,2,2,Plan 1,0,Type 1,24,2018,9,10,Offline,0,0,0,109,1,Not_Canceled
INN19963,2,2,2,1,Plan 1,0,Type 6,16,2017,9,5,Online,0,0,0,165,3,Not_Canceled
INN19965,2,0,2,2,Plan 1,1,Type 4,62,2018,7,24,Online,0,0,0,118.8,1,Not_Canceled
INN19968,1,0,2,3,Plan 1,0,Type 1,24,2018,5,8,Corporate,0,0,0,95,1,Not_Canceled
INN19970,2,0,0,2,Plan 1,0,Type 1,14,2018,7,21,Corporate,0,0,0,105,0,Not_Canceled
INN19972,2,1,1,2,Plan 1,0,Type 1,149,2018,8,12,Online,0,0,0,130.5,0,Canceled
INN19976,3,0,0,2,Plan 1,0,Type 1,239,2018,10,28,Online,0,0,0,128.7,0,Canceled
INN19977,1,0,1,0,Not Selected,0,Type 1,6,2018,12,12,Online,0,0,0,88,1,Not_Canceled
INN19978,1,0,0,3,Plan 1,0,Type 1,37,2018,10,13,Offline,0,0,0,95,0,Not_Canceled
INN19980,3,0,0,4,Plan 1,0,Type 1,15,2017,10,20,Online,0,0,0,111.6,1,Not_Canceled
INN19989,2,0,1,2,Not Selected,0,Type 1,64,2018,3,11,Online,0,0,0,51.97,1,Not_Canceled
INN19994,2,0,1,1,Plan 1,0,Type 2,3,2017,12,21,Offline,0,0,0,37.5,1,Not_Canceled
INN19998,2,0,2,3,Plan 1,0,Type 1,7,2018,11,27,Online,0,0,0,89.59,1,Not_Canceled
INN20002,2,0,1,1,Plan 1,0,Type 2,19,2017,12,26,Online,0,0,0,86.75,1,Not_Canceled
INN20008,2,0,0,4,Plan 1,0,Type 1,16,2017,9,9,Online,0,0,0,116.75,3,Not_Canceled
INN20011,2,1,0,3,Plan 2,0,Type 1,79,2018,6,29,Online,0,0,0,173.25,1,Not_Canceled
INN20012,2,0,0,2,Plan 2,0,Type 1,346,2018,9,13,Offline,0,0,0,115,1,Canceled
INN20017,1,0,2,1,Plan 1,0,Type 1,163,2018,10,15,Offline,0,0,0,115,0,Canceled
INN20018,1,0,2,2,Plan 1,0,Type 1,56,2018,3,12,Online,0,0,0,63.75,0,Canceled
INN20022,1,0,1,0,Plan 1,0,Type 1,49,2018,5,9,Online,0,0,0,121.5,1,Not_Canceled
INN20026,2,0,2,5,Plan 1,0,Type 1,46,2018,10,31,Offline,0,0,0,112,0,Not_Canceled
INN20032,2,0,1,3,Plan 1,0,Type 1,33,2018,2,8,Online,0,0,0,80.3,1,Not_Canceled
INN20033,2,0,0,4,Plan 1,0,Type 1,36,2018,8,30,Online,0,0,0,109.8,0,Canceled
INN20036,2,0,0,1,Plan 1,0,Type 1,0,2018,10,27,Online,0,0,0,90.9,1,Not_Canceled
INN20047,2,0,2,1,Plan 2,0,Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Canceled
INN20049,1,0,0,1,Plan 1,0,Type 1,28,2017,10,29,Offline,0,0,0,130,0,Not_Canceled
INN20052,2,2,2,5,Plan 1,0,Type 6,136,2018,5,7,Online,0,0,0,170.36,0,Canceled
INN20053,3,0,0,4,Plan 1,0,Type 4,87,2018,7,27,Online,0,0,0,139.95,1,Not_Canceled
INN20060,2,0,2,2,Plan 1,0,Type 1,134,2017,12,4,Offline,0,0,0,65,0,Not_Canceled
INN20065,2,0,1,2,Plan 1,0,Type 4,57,2018,9,16,Offline,0,0,0,90.95,0,Not_Canceled
INN20079,2,0,0,2,Plan 1,0,Type 1,57,2018,11,18,Online,0,0,0,93.6,1,Canceled
INN20082,2,0,2,2,Plan 1,0,Type 1,81,2018,3,25,Online,0,0,0,88.83,1,Canceled
INN20088,2,0,2,3,Plan 1,0,Type 1,29,2018,7,16,Online,0,0,0,131.72,2,Not_Canceled
INN20095,3,0,0,3,Plan 1,0,Type 4,94,2018,7,14,Online,0,0,0,137.7,0,Canceled
INN20096,1,0,0,1,Plan 2,0,Type 1,48,2017,9,11,Offline,0,0,0,80,0,Not_Canceled
INN20101,3,0,2,2,Plan 1,0,Type 4,69,2018,7,16,Online,0,0,0,139.5,3,Not_Canceled
INN20108,2,0,0,5,Not Selected,0,Type 1,6,2018,3,22,Online,0,0,0,88.92,0,Not_Canceled
INN20113,2,0,0,2,Plan 1,0,Type 1,245,2018,6,17,Offline,0,0,0,75,0,Canceled
INN20114,2,0,0,2,Plan 1,0,Type 1,48,2018,11,4,Online,0,0,0,97.2,2,Not_Canceled
INN20122,2,0,2,4,Not Selected,0,Type 1,207,2018,7,28,Online,0,0,0,80.75,0,Canceled
INN20125,1,0,0,3,Plan 1,0,Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
INN20129,2,0,2,2,Not Selected,0,Type 1,52,2018,10,23,Offline,0,0,0,76.5,0,Not_Canceled
INN20132,2,0,2,2,Plan 1,0,Type 1,231,2018,8,21,Online,0,0,0,90.95,1,Not_Canceled
INN20133,2,0,0,1,Plan 1,1,Type 1,1,2018,1,15,Online,0,0,0,98.3,1,Not_Canceled
INN20136,2,0,0,3,Plan 1,0,Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN20137,2,1,0,1,Plan 1,0,Type 1,99,2018,7,21,Online,0,0,0,130.5,0,Canceled
INN20138,1,0,1,2,Plan 1,0,Type 1,63,2018,5,16,Corporate,0,0,0,130,0,Not_Canceled
INN20139,2,0,0,3,Plan 1,0,Type 4,67,2018,5,31,Online,0,0,0,140.4,1,Not_Canceled
INN20142,1,0,2,3,Plan 1,0,Type 1,269,2018,12,29,Offline,0,0,0,70,0,Not_Canceled
INN20143,1,0,0,1,Plan 1,0,Type 1,2,2018,1,27,Complementary,0,0,0,0,0,Not_Canceled
INN20144,2,0,0,2,Plan 1,0,Type 1,17,2018,12,30,Online,0,0,0,138,2,Not_Canceled
INN20150,1,0,1,0,Plan 1,0,Type 1,12,2018,9,11,Offline,0,0,0,85,1,Not_Canceled
INN20151,2,0,1,2,Plan 1,0,Type 1,29,2018,12,23,Online,0,0,0,104,0,Not_Canceled
INN20153,2,0,0,2,Plan 1,0,Type 4,32,2018,9,15,Online,0,0,0,149.4,2,Not_Canceled
INN20156,3,0,2,2,Plan 1,0,Type 1,26,2018,3,26,Online,0,0,0,172,2,Not_Canceled
INN20159,2,0,2,0,Plan 1,0,Type 1,129,2018,5,22,Online,0,0,0,105.3,2,Not_Canceled
INN20162,2,0,2,2,Plan 1,0,Type 1,15,2017,12,19,Offline,0,0,0,58,0,Not_Canceled
INN20163,2,2,2,1,Plan 1,0,Type 6,107,2018,12,3,Online,0,0,0,156.6,1,Canceled
INN20164,2,0,0,2,Plan 2,0,Type 4,80,2017,10,9,Offline,0,0,0,136,0,Not_Canceled
INN20167,2,0,0,2,Plan 1,1,Type 1,146,2018,6,3,Online,0,0,0,115.2,0,Not_Canceled
INN20169,2,0,0,2,Plan 2,0,Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
INN20173,2,0,0,2,Plan 1,0,Type 1,322,2018,12,9,Offline,0,0,0,52,0,Not_Canceled
INN20182,1,0,1,1,Plan 2,0,Type 1,247,2018,6,6,Offline,0,0,0,93,0,Not_Canceled
INN20184,2,0,0,1,Not Selected,0,Type 1,15,2018,7,20,Online,0,0,0,89,0,Canceled
INN20189,3,0,1,0,Plan 1,0,Type 1,28,2018,3,27,Online,0,0,0,167,0,Canceled
INN20193,1,0,0,1,Plan 1,0,Type 1,6,2018,5,18,Corporate,1,2,5,65,0,Not_Canceled
INN20197,1,0,0,1,Plan 1,0,Type 1,47,2018,4,12,Online,0,0,0,99.9,0,Canceled
INN20200,1,0,0,1,Not Selected,0,Type 1,10,2018,4,14,Online,0,0,0,98.1,0,Not_Canceled
INN20206,2,0,1,0,Plan 1,0,Type 1,5,2018,9,26,Corporate,0,0,0,84,0,Not_Canceled
INN20208,2,0,2,2,Plan 1,0,Type 1,5,2018,4,24,Online,0,0,0,123.5,0,Not_Canceled
INN20209,1,0,2,1,Plan 1,0,Type 1,40,2018,3,13,Corporate,1,0,1,67,0,Not_Canceled
INN20211,2,0,0,2,Plan 2,0,Type 1,56,2017,9,17,Offline,0,0,0,82,0,Not_Canceled
INN20217,2,0,1,2,Plan 1,0,Type 1,280,2018,9,19,Offline,0,0,0,110,0,Canceled
INN20218,2,0,0,4,Plan 1,0,Type 1,118,2017,8,26,Online,0,0,0,58.9,1,Canceled
INN20220,2,0,0,2,Plan 1,0,Type 1,30,2018,6,2,Offline,0,0,0,140,0,Not_Canceled
INN20224,3,0,2,4,Plan 1,0,Type 4,144,2018,8,17,Online,0,0,0,140.7,0,Canceled
INN20229,2,0,2,3,Plan 1,0,Type 1,303,2018,8,19,Offline,0,0,0,78,0,Canceled
INN20233,2,0,0,1,Plan 1,0,Type 1,0,2017,9,18,Online,0,0,0,200,0,Not_Canceled
INN20236,2,0,0,2,Plan 2,0,Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
INN20237,2,0,1,3,Plan 1,0,Type 1,147,2017,8,10,Online,0,0,0,55.96,0,Not_Canceled
INN20238,1,0,0,1,Plan 1,0,Type 1,13,2018,11,29,Corporate,0,0,0,65,0,Not_Canceled
INN20244,1,0,2,5,Plan 1,0,Type 1,0,2017,11,20,Corporate,0,0,0,95.67,1,Not_Canceled
INN20245,2,0,0,3,Plan 1,0,Type 1,259,2018,5,5,Offline,0,0,0,90,0,Canceled
INN20246,1,0,0,2,Plan 1,0,Type 4,7,2018,3,2,Offline,0,0,0,56,0,Not_Canceled
INN20251,2,0,1,1,Plan 1,0,Type 1,2,2018,6,13,Online,0,0,0,91,2,Not_Canceled
INN20255,1,0,2,3,Plan 1,0,Type 1,25,2018,4,10,Online,0,0,0,104.2,1,Not_Canceled
INN20257,2,0,0,2,Plan 1,0,Type 1,32,2018,3,17,Online,0,0,0,81.9,0,Not_Canceled
INN20264,2,0,0,1,Plan 1,0,Type 1,45,2018,10,20,Online,0,0,0,107.1,2,Not_Canceled
INN20268,2,2,0,2,Not Selected,0,Type 6,2,2017,8,12,Online,0,0,0,153,1,Not_Canceled
INN20270,2,0,1,2,Plan 1,0,Type 4,147,2018,10,7,Online,0,0,0,132.3,0,Not_Canceled
INN20273,1,0,0,1,Plan 1,0,Type 1,47,2017,12,16,Corporate,0,0,0,65,0,Not_Canceled
INN20280,2,0,0,3,Plan 1,0,Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN20294,3,0,0,3,Plan 1,0,Type 4,81,2018,9,8,Online,0,0,0,168.3,0,Canceled
INN20295,3,0,1,2,Plan 1,0,Type 1,81,2018,3,25,Offline,0,0,0,94,0,Not_Canceled
INN20303,1,2,2,4,Plan 1,0,Type 1,30,2018,7,15,Online,0,0,0,146.1,2,Not_Canceled
INN20309,1,0,1,0,Plan 1,0,Type 1,0,2017,12,21,Corporate,0,0,0,65,0,Not_Canceled
INN20310,2,0,0,1,Plan 1,0,Type 1,85,2018,2,13,Online,0,0,0,87,0,Canceled
INN20314,1,0,0,1,Plan 1,0,Type 1,22,2017,11,17,Corporate,0,0,0,62,0,Not_Canceled
INN20319,2,0,1,1,Not Selected,0,Type 1,3,2018,7,4,Online,0,0,0,101.68,1,Not_Canceled
INN20321,3,0,0,4,Plan 1,0,Type 4,114,2018,6,15,Online,0,0,0,150.45,0,Not_Canceled
INN20328,2,0,0,1,Not Selected,0,Type 1,46,2018,8,17,Online,0,0,0,125.1,2,Not_Canceled
INN20331,2,0,1,2,Plan 1,0,Type 4,166,2018,8,12,Online,0,0,0,127.8,1,Canceled
INN20335,2,0,0,2,Plan 2,0,Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
INN20338,2,0,0,3,Plan 1,0,Type 1,162,2017,9,17,Offline,0,0,0,70,1,Not_Canceled
INN20353,1,0,2,3,Plan 1,0,Type 1,269,2018,12,29,Offline,0,0,0,70,0,Not_Canceled
INN20361,1,0,0,1,Not Selected,0,Type 1,36,2018,9,27,Online,0,0,0,72.07,1,Not_Canceled
INN20363,1,0,0,2,Plan 1,0,Type 1,1,2018,3,3,Online,0,0,0,101,0,Canceled
INN20368,2,0,0,2,Plan 2,0,Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN20370,2,0,0,3,Plan 1,1,Type 1,9,2017,12,9,Online,0,0,0,96,0,Not_Canceled
INN20371,2,0,2,2,Plan 1,0,Type 1,242,2018,9,10,Online,0,0,0,100.3,0,Canceled
INN20375,2,0,2,5,Plan 1,0,Type 1,208,2018,7,31,Online,0,0,0,90.95,0,Canceled
INN20378,2,0,0,2,Plan 1,0,Type 1,36,2018,4,12,Online,0,0,0,81.08,1,Not_Canceled
INN20384,2,0,1,1,Plan 1,0,Type 4,5,2018,4,23,Online,0,0,0,131,1,Not_Canceled
INN20391,2,0,2,4,Plan 1,0,Type 4,33,2018,4,3,Online,0,0,0,135.9,1,Not_Canceled
INN20393,2,0,1,2,Plan 1,0,Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,Not_Canceled
INN20394,2,0,1,2,Plan 2,0,Type 1,161,2018,3,25,Offline,0,0,0,130,0,Canceled
INN20396,2,0,0,1,Plan 1,0,Type 1,50,2018,6,22,Online,0,0,0,76.92,1,Not_Canceled
INN20398,2,0,0,1,Plan 2,0,Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN20401,2,0,0,2,Plan 1,0,Type 5,7,2018,9,30,Offline,0,0,0,176,0,Not_Canceled
INN20402,1,0,0,2,Plan 2,0,Type 1,56,2017,9,17,Offline,0,0,0,58,0,Not_Canceled
INN20404,2,0,0,3,Plan 2,0,Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled
INN20406,2,0,1,1,Plan 1,0,Type 1,174,2017,10,10,Offline,0,0,0,70,0,Canceled
INN20408,2,0,2,1,Not Selected,0,Type 1,95,2018,4,3,Online,0,0,0,76.5,0,Not_Canceled
INN20412,2,1,0,2,Plan 1,0,Type 1,62,2018,12,8,Online,0,0,0,118.8,2,Not_Canceled
INN20413,3,0,2,2,Plan 1,0,Type 1,210,2018,10,21,Offline,0,0,0,105.4,0,Canceled
INN20418,2,0,0,1,Not Selected,0,Type 1,72,2018,3,16,Online,0,0,0,67.5,0,Canceled
INN20420,2,0,1,1,Plan 1,0,Type 4,33,2018,2,29,Online,0,0,0,106.4,0,Not_Canceled
INN20427,2,0,0,2,Plan 1,0,Type 4,17,2018,7,8,Online,0,0,0,166,1,Canceled
INN20435,1,0,0,2,Plan 1,0,Type 1,0,2018,2,2,Corporate,1,0,3,65,0,Not_Canceled
INN20436,2,0,2,1,Not Selected,0,Type 1,8,2017,12,27,Online,0,0,0,77.92,1,Not_Canceled
INN20439,2,0,2,2,Plan 1,0,Type 1,81,2018,3,5,Online,0,0,0,75.95,1,Not_Canceled
INN20440,1,0,1,2,Plan 1,0,Type 1,1,2017,9,4,Online,0,0,0,0,0,Not_Canceled
INN20445,3,0,1,1,Plan 1,0,Type 4,59,2018,9,24,Online,0,0,0,168.3,0,Canceled
INN20448,2,0,1,3,Not Selected,0,Type 1,33,2018,12,1,Online,0,0,0,57.6,3,Not_Canceled
INN20453,1,0,0,2,Plan 1,0,Type 1,119,2018,4,15,Online,0,0,0,90.9,0,Canceled
INN20455,2,0,0,1,Plan 1,0,Type 1,2,2018,7,12,Online,0,0,0,151,0,Not_Canceled
INN20467,2,0,2,3,Plan 1,0,Type 1,22,2018,12,8,Online,0,0,0,90.78,1,Not_Canceled
INN20469,3,0,0,2,Plan 1,0,Type 4,185,2018,10,20,Online,0,0,0,128.7,2,Canceled
INN20475,2,0,0,4,Plan 1,0,Type 1,115,2018,4,26,Online,0,0,0,70.03,2,Not_Canceled
INN20476,2,0,0,3,Plan 1,0,Type 1,119,2018,6,7,Offline,0,0,0,120,0,Not_Canceled
INN20477,1,0,0,1,Plan 1,1,Type 1,4,2018,6,7,Corporate,1,0,1,98,1,Not_Canceled
INN20484,2,0,1,1,Plan 1,0,Type 1,40,2017,10,5,Offline,0,0,0,70,0,Not_Canceled
INN20494,2,0,2,2,Plan 1,0,Type 1,10,2018,12,3,Online,0,0,0,89.89,1,Not_Canceled
INN20495,2,0,0,3,Plan 1,0,Type 4,157,2018,5,5,Online,0,0,0,127,0,Canceled
INN20496,2,0,1,2,Plan 1,0,Type 1,11,2018,2,19,Offline,0,0,0,87,0,Not_Canceled
INN20501,2,0,0,3,Plan 1,0,Type 1,17,2017,10,1,Online,0,0,0,113.33,2,Not_Canceled
INN20513,2,0,2,3,Plan 1,0,Type 1,161,2018,7,31,Online,0,0,0,101.15,1,Canceled
INN20515,1,0,0,2,Plan 1,0,Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN20519,2,0,2,3,Plan 1,0,Type 1,81,2017,10,24,Online,0,0,0,89.25,2,Not_Canceled
INN20522,2,0,0,3,Plan 1,0,Type 1,17,2018,3,17,Offline,0,0,0,80,0,Not_Canceled
INN20526,1,0,0,1,Plan 2,0,Type 1,62,2018,9,21,Offline,0,0,0,75,0,Not_Canceled
INN20527,1,0,0,2,Plan 2,0,Type 1,265,2018,6,24,Offline,0,0,0,87,0,Not_Canceled
INN20528,1,0,0,3,Plan 1,0,Type 1,174,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled
INN20533,2,0,0,3,Plan 1,0,Type 4,92,2018,7,28,Online,0,0,0,121.8,0,Canceled
INN20535,2,0,0,2,Not Selected,0,Type 1,35,2018,2,12,Online,0,0,0,67.5,0,Canceled
INN20540,2,0,0,2,Plan 1,0,Type 1,42,2018,11,4,Offline,0,0,0,72,0,Not_Canceled
INN20544,2,0,1,2,Plan 1,0,Type 1,73,2018,4,29,Online,0,0,0,91.36,0,Not_Canceled
INN20546,2,0,2,3,Not Selected,0,Type 1,72,2018,3,13,Online,0,0,0,63.75,0,Canceled
INN20547,2,0,2,6,Plan 1,0,Type 1,156,2018,8,12,Online,0,0,0,106.89,1,Canceled
INN20552,2,1,2,4,Plan 1,0,Type 1,49,2018,6,29,Online,0,0,0,134.1,0,Not_Canceled
INN20554,2,0,0,2,Plan 2,0,Type 1,256,2018,6,15,Offline,0,0,0,115,1,Canceled
INN20555,0,2,2,1,Plan 1,0,Type 2,73,2018,2,21,Online,0,0,0,69.53,1,Not_Canceled
INN20567,2,0,0,2,Not Selected,0,Type 1,7,2018,9,15,Online,0,0,0,153.5,2,Not_Canceled
INN20570,2,1,0,3,Plan 1,0,Type 6,176,2018,9,15,Online,0,0,0,198.9,0,Canceled
INN20572,3,0,2,1,Plan 1,0,Type 4,61,2017,11,21,Offline,0,0,0,90,0,Not_Canceled
INN20577,3,0,0,3,Plan 2,0,Type 1,88,2018,5,3,Offline,0,0,0,138,1,Not_Canceled
INN20580,1,0,0,2,Plan 1,0,Type 1,119,2018,4,15,Online,0,0,0,90.9,0,Not_Canceled
INN20582,2,0,1,4,Not Selected,0,Type 1,26,2018,1,27,Online,0,0,0,60,1,Not_Canceled
INN20583,1,0,0,2,Plan 1,0,Type 1,1,2018,1,27,Online,0,0,0,71.7,0,Not_Canceled
INN20589,2,0,0,4,Plan 1,0,Type 1,207,2018,8,23,Online,0,0,0,99.45,1,Canceled
INN20592,1,0,0,2,Plan 1,0,Type 1,12,2018,6,14,Corporate,1,1,7,65,1,Not_Canceled
INN20594,1,0,0,2,Plan 1,0,Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN20595,2,0,1,2,Plan 1,0,Type 1,186,2018,4,22,Offline,0,0,0,80,0,Not_Canceled
INN20596,2,0,1,3,Not Selected,0,Type 1,76,2018,3,7,Online,0,0,0,65.75,1,Not_Canceled
INN20602,2,0,1,0,Not Selected,1,Type 1,0,2017,11,9,Online,0,0,0,85,0,Not_Canceled
INN20606,1,0,0,1,Plan 1,0,Type 1,1,2018,6,22,Online,0,0,0,135,1,Not_Canceled
INN20611,3,0,1,1,Plan 1,0,Type 4,38,2018,6,18,Offline,0,0,0,122.4,0,Not_Canceled
INN20612,2,0,0,2,Not Selected,0,Type 1,142,2018,7,1,Online,0,0,0,85.5,0,Canceled
INN20615,2,0,1,2,Plan 1,0,Type 1,66,2017,10,9,Offline,0,0,0,75,0,Not_Canceled
INN20620,1,0,1,5,Plan 1,0,Type 1,349,2018,10,4,Offline,0,0,0,96.67,0,Not_Canceled
INN20624,1,0,0,3,Plan 1,0,Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled
INN20636,2,0,0,2,Plan 2,0,Type 1,265,2018,6,24,Offline,0,0,0,112,1,Canceled
INN20640,2,0,0,3,Plan 1,0,Type 4,14,2018,2,3,Online,0,0,0,82.8,1,Not_Canceled
INN20641,2,1,2,3,Plan 1,0,Type 1,236,2018,10,20,Online,0,0,0,106.25,2,Canceled
INN20647,1,0,4,6,Plan 1,0,Type 4,28,2018,11,5,Online,0,0,0,148.91,1,Canceled
INN20649,0,2,1,1,Plan 1,0,Type 2,35,2018,2,6,Online,0,0,0,69.5,1,Not_Canceled
INN20654,2,0,0,2,Not Selected,0,Type 1,14,2018,8,30,Online,0,0,0,118,0,Canceled
INN20656,2,0,0,2,Plan 1,0,Type 1,1,2018,6,2,Corporate,0,0,0,110,1,Not_Canceled
INN20657,2,0,0,4,Plan 1,0,Type 1,104,2018,5,4,Online,0,0,0,111.78,0,Canceled
INN20659,1,0,0,2,Plan 1,0,Type 1,40,2017,11,4,Online,0,0,0,100.8,3,Not_Canceled
INN20666,1,0,1,2,Plan 1,0,Type 1,33,2018,12,2,Online,0,0,0,96,2,Not_Canceled
INN20670,2,0,1,2,Plan 1,0,Type 1,54,2018,11,11,Online,0,0,0,96,1,Not_Canceled
INN20671,2,0,0,3,Plan 2,0,Type 1,71,2018,5,10,Offline,0,0,0,126,1,Not_Canceled
INN20674,1,0,0,2,Plan 1,0,Type 1,151,2018,1,19,Offline,0,0,0,71,0,Not_Canceled
INN20676,2,0,0,2,Not Selected,0,Type 1,17,2018,10,7,Online,0,0,0,135,1,Not_Canceled
INN20677,2,0,0,3,Plan 1,0,Type 1,40,2018,8,30,Online,0,0,0,80.32,1,Not_Canceled
INN20679,3,0,1,4,Plan 1,0,Type 4,195,2018,8,8,Online,0,0,0,130.05,0,Canceled
INN20684,1,0,0,3,Plan 1,0,Type 1,81,2017,10,6,Online,0,0,0,80.75,1,Canceled
INN20685,2,0,0,1,Not Selected,0,Type 1,145,2018,7,16,Online,0,0,0,94.5,0,Canceled
INN20694,2,0,0,2,Plan 1,0,Type 2,71,2018,3,17,Online,0,0,0,69.05,0,Not_Canceled
INN20703,2,0,1,5,Plan 1,0,Type 1,56,2018,3,28,Online,0,0,0,85.85,1,Canceled
INN20704,1,0,0,1,Not Selected,0,Type 1,36,2018,10,13,Online,0,0,0,102.6,2,Not_Canceled
INN20708,1,0,0,1,Plan 1,0,Type 1,1,2018,3,9,Online,0,0,0,95,0,Not_Canceled
INN20710,2,0,0,3,Plan 1,0,Type 1,10,2018,11,3,Online,0,0,0,136.67,2,Not_Canceled
INN20712,2,0,2,1,Plan 1,0,Type 4,62,2018,8,13,Online,0,0,0,149.4,0,Canceled
INN20715,3,0,2,5,Plan 1,0,Type 4,132,2018,7,31,Online,0,0,0,140.27,0,Canceled
INN20720,2,0,0,1,Plan 1,0,Type 4,53,2018,8,6,Online,0,0,0,149.4,1,Not_Canceled
INN20721,1,0,2,3,Plan 1,0,Type 1,131,2018,6,19,Online,0,0,0,115.94,0,Canceled
INN20724,1,0,1,0,Plan 1,0,Type 1,45,2018,11,20,Online,0,0,0,86.4,0,Canceled
INN20725,1,0,0,2,Plan 2,0,Type 1,39,2017,8,14,Offline,0,0,0,87,0,Not_Canceled
INN20727,2,1,1,2,Plan 1,0,Type 1,154,2018,7,1,Online,0,0,0,112.5,2,Canceled
INN20729,2,0,2,2,Plan 1,0,Type 1,81,2018,3,25,Offline,0,0,0,65,0,Canceled
INN20730,2,0,1,3,Not Selected,0,Type 1,1,2017,8,10,Online,0,0,0,96,0,Not_Canceled
INN20733,2,0,1,2,Plan 1,0,Type 1,193,2018,6,20,Offline,0,0,0,120,0,Canceled
INN20735,2,0,0,1,Plan 1,0,Type 4,56,2018,5,3,Complementary,0,0,0,0,0,Not_Canceled
INN20736,2,0,0,4,Not Selected,0,Type 1,30,2018,11,29,Online,0,0,0,83.8,1,Not_Canceled
INN20742,2,0,2,0,Not Selected,0,Type 1,140,2018,7,17,Online,0,0,0,94.5,0,Canceled
INN20746,1,0,0,2,Plan 1,0,Type 1,3,2018,6,10,Offline,0,0,0,120,0,Not_Canceled
INN20747,3,0,0,3,Plan 1,0,Type 4,82,2018,6,9,Online,0,0,0,129.59,2,Not_Canceled
INN20748,1,0,0,2,Plan 1,0,Type 1,57,2018,9,16,Offline,0,0,0,75,0,Not_Canceled
INN20749,2,0,0,3,Plan 1,0,Type 1,148,2018,5,5,Online,0,0,0,105.3,0,Not_Canceled
INN20751,2,0,1,2,Plan 1,0,Type 1,187,2018,10,10,Online,0,0,0,78.41,0,Canceled
INN20753,2,0,0,3,Plan 1,0,Type 1,72,2018,4,12,Online,0,0,0,105.3,0,Canceled
INN20754,1,0,1,0,Plan 1,0,Type 1,24,2018,9,12,Online,0,0,0,108,1,Not_Canceled
INN20755,2,0,0,2,Not Selected,0,Type 1,50,2018,5,19,Offline,0,0,0,85,0,Not_Canceled
INN20758,1,0,2,5,Plan 1,0,Type 1,34,2018,11,14,Online,0,0,0,74.8,2,Canceled
INN20759,2,0,0,2,Plan 1,0,Type 1,29,2018,10,5,Online,0,0,0,152,2,Not_Canceled
INN20762,2,0,1,0,Not Selected,0,Type 1,1,2018,7,11,Online,0,0,0,87.82,0,Not_Canceled
INN20772,2,0,1,2,Not Selected,0,Type 1,40,2018,11,7,Online,0,0,0,135.33,1,Not_Canceled
INN20780,1,0,1,1,Plan 1,0,Type 1,85,2018,12,3,Online,0,0,0,98,0,Canceled
INN20783,2,0,2,4,Plan 1,0,Type 1,77,2017,12,31,Online,0,0,0,100.97,1,Not_Canceled
INN20784,1,0,0,4,Plan 1,0,Type 4,75,2018,3,22,Online,0,0,0,108.45,0,Not_Canceled
INN20786,2,0,2,3,Plan 1,0,Type 1,116,2018,5,12,Online,0,0,0,111.92,1,Not_Canceled
INN20793,1,2,0,2,Plan 1,1,Type 1,3,2017,8,11,Online,0,0,0,107,0,Not_Canceled
INN20794,2,0,1,2,Not Selected,0,Type 1,11,2018,9,5,Online,0,0,0,119,0,Canceled
INN20796,2,0,1,1,Not Selected,0,Type 1,33,2018,6,20,Online,0,0,0,89.1,1,Not_Canceled
INN20798,2,0,1,2,Plan 1,0,Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
